LOGIN,INFO,14/10/2023 14:56:34,Authentication susccessful: bolders & token_type: bearer,200
ADDITEMS,ERROR,14/10/2023 14:56:50,Item already exists in db - supplier1,400
ADDITEMS,ERROR,14/10/2023 14:56:56,Item already exists in db - supplier1,400
ADDITEMS,ERROR,14/10/2023 14:57:32,Item already exists in db - supplier1,400
LOGIN,INFO,14/10/2023 14:59:49,Authentication susccessful: bolders & token_type: bearer,200
ADDITEMS,ERROR,14/10/2023 15:00:04,Item already exists in db - supplier1,400
LOGIN,INFO,14/10/2023 15:03:10,Authentication susccessful: bolders & token_type: bearer,200
ADDITEMS,ERROR,14/10/2023 15:03:41,Item already exists in db - supplier1,400
LOGIN,INFO,14/10/2023 16:06:48,Authentication susccessful: bolders & token_type: bearer,200
LOGIN,INFO,14/10/2023 16:08:27,Authentication susccessful: bolders & token_type: bearer,200
DELETEITEMS,ERROR,14/10/2023 16:08:42,User not authorised to delete order - x - supplier1,401
DELETEITEMS,ERROR,14/10/2023 16:09:00,User not authorised to delete order - x - customer1,401
DELETEITEMS,INFO,14/10/2023 16:09:08,Order ID x deleted by - bolders,202
LOGIN,INFO,14/10/2023 16:10:57,Authentication susccessful: bolders & token_type: bearer,200
DELETEITEMS,INFO,14/10/2023 16:11:06,Order ID x deleted by - bolders,202
LOGIN,INFO,14/10/2023 16:25:46,Authentication susccessful: bolders & token_type: bearer,200
UPDATEITEMS,INFO,14/10/2023 16:26:52,Order ID x qty updated from - x to 5 - bolders,202
UPDATEITEMS,INFO,14/10/2023 16:27:35,Order ID x qty updated from - x to 10 - bolders,202
LOGIN,INFO,14/10/2023 16:29:39,Authentication susccessful: bolders & token_type: bearer,200
UPDATEITEMS,INFO,14/10/2023 16:30:54,Order ID x qty updated from - 3 to 15 - bolders,202
LOGIN,INFO,14/10/2023 16:31:50,Authentication susccessful: bolders & token_type: bearer,200
UPDATEITEMS,INFO,14/10/2023 16:32:26,Order ID x qty updated from - 3 to 14 - bolders,202
LOGIN,INFO,14/10/2023 16:33:19,Authentication susccessful: bolders & token_type: bearer,200
LOGIN,INFO,14/10/2023 16:35:18,Authentication susccessful: bolders & token_type: bearer,200
UPDATEITEMS,ERROR,14/10/2023 16:35:30,User not authorised to update items - customer1,401
UPDATEITEMS,INFO,14/10/2023 16:35:37,Order ID x qty updated from - 14 to 30 - bolders,202
